2018-12-01 15:45:19.971  INFO [perimeter-service,,,] 2340 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : Getting all instance registry info from the eureka server
2018-12-01 15:45:20.083  INFO [perimeter-service,,,] 17928 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : Disable delta property : false
2018-12-01 15:45:20.087  INFO [perimeter-service,,,] 17928 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : Single vip registry refresh property : null
2018-12-01 15:45:20.089  INFO [perimeter-service,,,] 17928 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : Force full registry fetch : false
2018-12-01 15:45:20.093  INFO [perimeter-service,,,] 17928 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : Application is null : false
2018-12-01 15:45:20.093  INFO [perimeter-service,,,] 17928 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : Registered Applications size is zero : true
2018-12-01 15:45:20.094  INFO [perimeter-service,,,] 17928 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : Application version is -1: true
2018-12-01 15:45:20.094  INFO [perimeter-service,,,] 17928 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : Getting all instance registry info from the eureka server
2018-12-01 15:45:20.690  INFO [perimeter-service,,,] 2340 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : The response status is 200
2018-12-01 15:45:20.697  INFO [perimeter-service,,,] 2340 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : Starting heartbeat executor: renew interval is: 30
2018-12-01 15:45:20.706  INFO [perimeter-service,,,] 2340 --- [restartedMain] c.n.discovery.InstanceInfoReplicator     : InstanceInfoReplicator onDemand update allowed rate per min is 4
2018-12-01 15:45:20.741  INFO [perimeter-service,,,] 2340 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : Discovery Client initialized at timestamp 1543659320730 with initial instances count: 2
2018-12-01 15:45:20.830  INFO [perimeter-service,,,] 17928 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : The response status is 200
2018-12-01 15:45:20.840  INFO [perimeter-service,,,] 17928 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : Starting heartbeat executor: renew interval is: 30
2018-12-01 15:45:20.852  INFO [perimeter-service,,,] 17928 --- [restartedMain] c.n.discovery.InstanceInfoReplicator     : InstanceInfoReplicator onDemand update allowed rate per min is 4
2018-12-01 15:45:20.862  INFO [perimeter-service,,,] 17928 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : Discovery Client initialized at timestamp 1543659320860 with initial instances count: 2
2018-12-01 15:45:21.776  WARN [perimeter-service,,,] 2340 --- [restartedMain] o.s.boot.actuate.endpoint.EndpointId     : Endpoint ID 'bus-refresh' contains invalid characters, please migrate to a valid format.
2018-12-01 15:45:21.894  WARN [perimeter-service,,,] 17928 --- [restartedMain] o.s.boot.actuate.endpoint.EndpointId     : Endpoint ID 'bus-refresh' contains invalid characters, please migrate to a valid format.
2018-12-01 15:45:22.377  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'characterEncodingFilter' to: [/*]
2018-12-01 15:45:22.378  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'webMvcMetricsFilter' to: [/*]
2018-12-01 15:45:22.380  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'tracingFilter' to: [/*]
2018-12-01 15:45:22.392  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'exceptionLoggingFilter' to: [/*]
2018-12-01 15:45:22.395  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-12-01 15:45:22.395  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'formContentFilter' to: [/*]
2018-12-01 15:45:22.406  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'requestContextFilter' to: [/*]
2018-12-01 15:45:22.407  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'httpTraceFilter' to: [/*]
2018-12-01 15:45:22.408  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.b.w.servlet.ServletRegistrationBean  : Servlet dispatcherServlet mapped to [/]
2018-12-01 15:45:22.475  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'characterEncodingFilter' to: [/*]
2018-12-01 15:45:22.483  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'webMvcMetricsFilter' to: [/*]
2018-12-01 15:45:22.484  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'tracingFilter' to: [/*]
2018-12-01 15:45:22.487  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'exceptionLoggingFilter' to: [/*]
2018-12-01 15:45:22.488  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-12-01 15:45:22.488  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'formContentFilter' to: [/*]
2018-12-01 15:45:22.489  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'requestContextFilter' to: [/*]
